date,n_data,n_fired_base,book_r_base,book_r_cells,n_fired_cells,eq_base,eq_cells
2014-04-01,5,1,0.002736742729018493,0.002736742729018493,1,2.55167860259848,2.882593883344037
2014-05-01,5,2,0.003117263735290909,0.003117263735290909,2,2.559632857770478,2.891579688720157
2014-06-01,5,2,0.027878797216231543,0.027878797216231543,2,2.630992343160264,2.97219345249656
2014-07-01,5,2,-0.008150499375665365,-0.008150499375665365,2,2.609548441709956,2.9479685916176304
2014-08-01,5,2,-0.009171936429348415,-0.009171936429348415,2,2.585613829293287,2.9209300110995975
2014-09-01,5,2,-0.010244623421746146,-0.010244623421746146,2,2.559125189298118,2.891006183094605
2014-10-01,5,1,0.011077444032065741,0.003634672406770756,2,2.5874737553536176,2.901514043496103
2014-11-01,5,0,0.0,0.008311950499622921,1,2.5874737553536176,2.9256312845996035
2014-12-01,5,1,-0.002540075063161118,-0.002540075063161118,1,2.58090137779106,2.918199961529588
2015-01-01,5,1,0.005326943367945614,0.005326943367945614,1,2.594649693268806,2.9337450474609974
2015-02-01,5,1,-0.00021227547785995782,-0.00021227547785995782,1,2.594098912765288,2.9331222853291283
2015-03-01,5,1,0.001429814566416221,0.001429814566416221,1,2.5978079931774842,2.937316106297772
2015-04-01,5,0,0.0,0.0,0,2.5978079931774842,2.937316106297772
2015-05-01,5,1,-0.0011979506993569978,-0.0011979506993569978,1,2.594695947275262,2.933797346414
2015-06-01,5,1,-0.0004906420742251116,-0.0004906420742251116,1,2.593422880273707,2.932357901998599
2015-07-01,5,1,-0.00518303456311422,-0.00518303456311422,1,2.5799810798484772,2.917159389641119
2015-08-01,5,1,-0.009359419963036842,-0.0003085799312810833,2,2.5558339534254864,2.9162592127971276
2015-09-01,5,0,0.0,0.0,0,2.5558339534254864,2.9162592127971276
2015-10-01,5,1,0.0055126159985381396,0.0055126159985381396,1,2.569923284566747,2.9323354299894775
2015-11-01,5,2,-0.02114674552227964,-0.03382503340830092,3,2.5155777708562326,2.833149086105739
2015-12-01,5,1,-0.013191307057174018,-0.011066861439736697,2,2.482394012054667,2.80179501773169
2016-01-01,5,0,0.0,0.0,0,2.482394012054667,2.80179501773169
2016-02-01,5,1,0.0056389045331375785,0.0056389045331375785,1,2.4963919949022753,2.8175940723580997
2016-03-01,5,2,0.009495488763783921,0.009495488763783921,2,2.52009645703987,2.8443485052130804
2016-04-01,5,2,0.03379338012315294,0.03379338012315294,2,2.605259034559629,2.940468655452468
2016-05-01,5,1,0.0017757982135508498,0.0017757982135508498,1,2.6098854488990373,2.9456903344378227
2016-06-01,5,2,0.05198304310452242,0.05198304310452242,2,2.745555236687022,3.098816282065479
2016-07-01,5,2,0.01147709505121628,0.01147709505121628,2,2.7770662351068434,3.134381691081001
2016-08-01,5,2,-0.01693621770688585,-0.01693621770688585,2,2.7300332367626323,3.0812971203843764
2016-09-01,5,1,-0.0013597875505749312,-0.0013597875505749312,1,2.7263209715546264,3.077107210920455
2016-10-01,5,2,-0.006718330318080956,-0.006718330318080956,2,2.708004646714611,3.0564341882533426
2016-11-01,5,2,0.026354792623710033,0.026354792623710033,2,2.779373547602818,3.136985877452777
2016-12-01,5,0,0.0,0.0,0,2.779373547602818,3.136985877452777
2017-01-01,5,1,0.004816449242237786,0.004816449242237786,1,2.7927602592200653,3.152095010705145
2017-02-01,5,1,0.0031683627264572855,0.010351516293971352,2,2.8016087367293094,3.184723973568605
2017-03-01,5,1,-0.000634606771955637,-0.00033033511258819816,2,2.799830816852611,3.183671947416234
2017-04-01,5,1,0.003055130525450256,0.0034548746735804325,2,2.8083846654472735,3.194671134996351
2017-05-01,5,1,0.003226250861043267,0.003226250861043267,1,2.8174452188923134,3.204977945496383
2017-06-01,5,1,0.0016524307823779338,0.0016524307823779338,1,2.8221008520996747,3.2102739497103636
2017-07-01,5,2,0.009155438993674502,0.009155438993674502,2,2.8479384242850703,3.2396654170099195
2017-08-01,5,2,0.011138351521695178,0.011138351521695178,2,2.8796597635669,3.2757499492372553
2017-09-01,5,2,-0.00267428436571695,-0.00267428436571695,2,2.871958734482609,3.266989662362012
2017-10-01,5,2,0.0030835204874459787,0.0030835204874459787,2,2.8808144780794858,3.2770634919181796
2017-11-01,5,3,0.02114592586067654,0.02114592586067654,3,2.941731967451318,3.3463600335590113
2017-12-01,5,3,0.024988226331887464,0.024988226331887464,3,3.01524063166174,3.4299796354655663
2018-01-01,5,3,-0.0013741578761418572,0.01661492350847007,4,3.011097214999279,3.4869684847444367
2018-02-01,5,2,0.004566200632347206,0.004566200632347206,2,3.024846489006468,3.5028906824444515
2018-03-01,5,1,-0.0036362694568905065,-0.0036362694568905065,1,3.013847332106711,3.490153228045052
2018-04-01,5,1,0.003607134378191379,0.017065321305385163,2,3.0247186844289735,3.5497138142866675
2018-05-01,5,1,0.003913395940758635,-0.0003691392009699923,2,3.036555606250555,3.5484034757655896
2018-06-01,5,2,0.010712351451876123,0.010712351451876123,2,3.0690842571078756,3.586415220891049
2018-07-01,5,2,0.009040865232269036,0.009040865232269036,2,3.0968314342628664,3.6188395175700836
2018-08-01,5,2,0.02037531359352942,0.02037531359352942,2,3.159930345882272,3.6925745075852308
2018-09-01,5,2,-0.013133392249249254,-0.013133392249249254,2,3.118429741169494,3.6440784781675357
2018-10-01,5,2,-0.008725589532001666,-0.008725589532001666,2,3.091219603263663,3.6122817451446445
2018-11-01,5,1,-0.011451107691968731,-0.011451107691968731,1,3.055821714687166,3.57091711786726
2018-12-01,5,1,0.01614630814099418,0.01614630814099418,1,3.105161953716446,3.628574245998296
2019-01-01,5,1,0.0043495084484426625,0.0043495084484426625,1,3.1186678818679185,3.644356760337067
2019-02-01,5,1,0.0035660614332488905,0.0035660614332488905,1,3.1297892431245597,3.6573527604291045
2019-03-01,5,1,0.007119879599711831,0.007119879599711831,1,3.1520729657080797,3.6833926717370336
2019-04-01,5,1,-0.0033810868517115678,-0.0033810868517115678,1,3.1414155332480886,3.6709388012049327
2019-05-01,5,1,0.0024843153945584896,0.0024843153945584896,1,3.1492198002180416,3.680058570981248
2019-06-01,5,0,0.0,0.0,0,3.1492198002180416,3.680058570981248
2019-07-01,5,1,0.013438373453080698,0.013438373453080698,1,3.191540191979208,3.7295125723873044
2019-08-01,5,2,0.04254098833438338,0.04254098833438338,2,3.3273114660549115,3.8881697232221692
2019-09-01,5,2,-0.019976277145280406,-0.019976277145280406,2,3.2608441700603294,3.810498567243195
2019-10-01,5,2,0.017869707559133686,0.017869707559133686,2,3.3191145017752133,3.8785910622943285
2019-11-01,5,1,-0.012974886540616803,-0.012974886540616803,1,3.276049367699364,3.828266783323609
2019-12-01,5,1,0.01342360573849546,0.01342360573849546,1,3.3200257627912078,3.8796559272847233
2020-01-01,5,0,0.0,0.0,0,3.3200257627912078,3.8796559272847233
2020-02-01,5,0,0.0,0.0,0,3.3200257627912078,3.8796559272847233
2020-03-01,5,0,0.0,0.0,0,3.3200257627912078,3.8796559272847233
2020-04-01,5,0,0.0,0.0,0,3.3200257627912078,3.8796559272847233
2020-05-01,5,1,0.052546588912340965,0.052546588912340965,1,3.494481791726978,4.08351861241708
2020-06-01,5,1,-0.006766839735251717,-0.006766839735251717,1,3.4708351934846062,4.055886096410936
2020-07-01,5,1,0.06901229989037456,0.06901229989037456,1,3.7103655127274324,4.335792124017648
2020-08-01,5,1,0.03358754222130185,0.03358754222130185,1,3.8349875710426273,4.481420725045879
2020-09-01,5,1,-0.03014111674773423,-0.03014111674773423,1,3.7193967629377216,4.346345699776555
2020-10-01,5,1,-0.0015459039269636766,-0.0015459039269636766,1,3.7136469328759603,4.339626666891329
2020-11-01,5,3,0.05052430342934997,0.05052430342934997,3,3.9012763573420597,4.558883281379445
2020-12-01,5,1,0.005327749011584925,0.005327749011584925,1,3.922061378598808,4.583171867275745
2021-01-01,5,1,0.004727972129283176,0.004727972129283176,1,3.9406047754861615,4.60484097612794
2021-02-01,5,1,0.0013944446699680312,0.0013944446699680312,1,3.946099730811789,4.611262172083152
2021-03-01,5,2,0.02464681350865545,0.02464681350865545,2,4.043358514963663,4.724915090878003
2021-04-01,5,3,-0.004923473163734293,-0.004923473163734293,3,4.0234511478238835,4.701652098227142
2021-05-01,5,3,0.004944522985763156,0.004944522985763156,3,4.043345194506394,4.7248995250978885
2021-06-01,5,2,0.020209327222141506,0.020209327222141506,2,4.125058480614247,4.820386565692333
2021-07-01,5,2,0.008120712549476928,0.008120712549476928,2,4.1585568947850975,4.859531539369681
2021-08-01,5,2,0.010410401344982367,0.010410401344982367,2,4.201849141075754,4.910121213043119
2021-09-01,5,2,0.014472166904448792,0.014472166904448792,2,4.2626590031527165,4.981181306759353
2021-10-01,5,3,0.01699350064845371,0.01699350064845371,3,4.3350965016869285,5.065829014525834
2021-11-01,5,1,-0.0439738314954103,-0.0439738314954103,1,4.144465698605405,4.843065103056514
2021-12-01,5,2,0.027738114230625954,0.02973632360108478,3,4.2594253615782325,4.987080054182123
2022-01-01,5,3,0.02413154886279818,0.02413154886279818,3,4.3622118928186,5.107426020192306
2022-02-01,5,2,0.032473784143823334,0.032473784143823334,2,4.503869420215611,5.2732834703025775
2022-03-01,5,0,0.0,-0.008006975867770749,1,4.503869420215611,5.2310604168119506
2022-04-01,5,0,0.0,0.0,0,4.503869420215611,5.2310604168119506
2022-05-01,5,0,0.0,0.0,0,4.503869420215611,5.2310604168119506
2022-06-01,5,0,0.0,0.0,0,4.503869420215611,5.2310604168119506
2022-07-01,5,0,0.0,0.0,0,4.503869420215611,5.2310604168119506
2022-08-01,5,0,0.0,0.0,0,4.503869420215611,5.2310604168119506
2022-09-01,5,1,-0.00043616070082721505,-0.00043616070082721505,1,4.501905009372855,5.228778833834484
2022-10-01,5,1,-0.005658931268624845,-0.005658931268624845,1,4.476429038346937,5.199189533794975
2022-11-01,5,1,0.018978720435980236,0.018978720435980236,1,4.561385933617227,5.2978634984505435
2022-12-01,5,1,0.0024678347324700754,0.0024678347324700754,1,4.572642680252407,5.310937749999905
2023-01-01,5,1,0.006010530678436776,0.006010530678436776,1,4.600126689363594,5.342859304277548
2023-02-01,5,1,-0.0054477546263398844,-0.0054477546263398844,1,4.575066327909864,5.313752717784787
2023-03-01,5,1,0.007705982599281525,0.007705982599281525,1,4.610321709423297,5.354700403764922
2023-04-01,5,0,0.0,0.0,0,4.610321709423297,5.354700403764922
2023-05-01,5,1,0.009608844891708612,0.009608844891708612,1,4.654621575630022,5.406152889386269
2023-06-01,5,0,0.0,0.0,0,4.654621575630022,5.406152889386269
2023-07-01,5,1,-0.00225004235177515,-0.00225004235177515,1,4.644148479953368,5.3939888164249785
2023-08-01,5,1,-0.002165573797922593,-0.002165573797922593,1,4.634091233691519,5.382307735577841
2023-09-01,5,0,0.0,0.0,0,4.634091233691519,5.382307735577841
2023-10-01,5,2,0.025193877848738343,0.025193877848738343,2,4.750841962173053,5.517908939212309
2023-11-01,5,2,0.019407786097560154,0.019407786097560154,2,4.84304528675822,5.624999335610356
2023-12-01,5,1,0.005573574292619865,0.005573574292619865,1,4.8700383594664896,5.656350687303318
2024-01-01,5,1,0.008154623296105612,0.008154623296105612,1,4.909751687725523,5.702476096388945
2024-02-01,5,1,0.006329298419391271,0.006329298419391271,1,4.940826971322247,5.738568769332436
2024-03-01,5,1,-0.00224655095736499,-0.00224655095736499,1,4.929727151759648,5.725676782169787
2024-04-01,5,1,0.004801287143229605,0.004801287143229605,1,4.953396187353022,5.753167400490307
2024-05-01,5,1,0.006873250160723021,0.006873250160723021,1,4.98744211849387,5.792710359250393
2024-06-01,5,1,0.004537796144350681,0.004537796144350681,1,5.010074114109344,5.818996497983939
2024-07-01,5,2,0.007069119479504837,0.007069119479504837,2,5.045490926623158,5.860131679479008
2024-08-01,5,1,0.005222356803479311,0.005222356803479311,1,5.071840280490701,5.89073537802462
2024-09-01,5,1,0.006086146158855277,0.006086146158855277,1,5.102708241732136,5.9265872545184175
2024-10-01,5,1,0.004750995985491713,0.004750995985491713,1,5.126951188103741,5.954744446772301
2024-11-01,5,1,0.002731659976296452,0.002731659976296452,1,5.14095627546471,5.971010783846623
2024-12-01,5,2,0.013727853651882782,0.013727853651882782,2,5.211530570845018,6.052979946041083
2025-01-01,5,1,0.0019792406257663764,0.0019792406257663764,1,5.221845443873258,6.064960249857237
2025-02-01,5,0,0.0,0.0,0,5.221845443873258,6.064960249857237
2025-03-01,5,1,-0.01106574740197257,-0.01106574740197257,1,5.1640618212192155,5.997846931729313
2025-04-01,5,0,0.0,0.0,0,5.1640618212192155,5.997846931729313
2025-05-01,5,1,0.007538633949252427,0.007538633949252427,1,5.202991792980697,6.043062504231267
2025-06-01,5,2,0.006829237140166411,0.006829237140166411,2,5.238524257773301,6.08433201112551
2025-07-01,5,2,0.004231203357810198,0.004231203357810198,2,5.260689519202762,6.110076057161017
2025-08-01,5,2,0.01751331471372839,0.01751331471372839,2,5.3528216303637715,6.217083742074894
2025-09-01,5,3,0.05281564121380504,0.05281564121380504,3,5.635534337074559,6.545443006392501
2025-10-01,5,3,0.009550786733854011,0.009550786733854011,3,5.68935812365927,6.607957136625152
2025-11-01,5,1,0.003327149265249174,0.003327149265249174,1,5.708287467360142,6.629942796357072
2025-12-01,3,1,0.003701360102419171,0.003701360102419171,1,5.729415894844968,6.654482602104829
2026-01-01,5,0,0.0,0.0,0,5.729415894844968,6.654482602104829
2026-02-01,5,1,-0.006944994217328126,-0.006944994217328126,1,5.689625134586603,6.608267258913901
2026-03-01,5,1,0.009094363425629349,0.009094363425629349,1,5.741368653316128,6.668365242980151
2026-04-01,5,0,0.0,0.0,0,5.741368653316128,6.668365242980151
2026-05-01,5,0,0.0,0.0,0,5.741368653316128,6.668365242980151
2026-06-01,5,0,0.0,0.0,0,5.741368653316128,6.668365242980151
2026-07-01,5,0,0.0,0.0,0,5.741368653316128,6.668365242980151
2026-08-01,4,0,0.0,0.0,0,5.741368653316128,6.668365242980151
