date,n_fired_base,book_r_base,pp,book_r_base_ppfb
2021-09-01,2,0.0144721669044487,-0.00267167514288795,0.0144721669044487
2021-10-01,3,0.0169935006484537,-0.010736780295371708,0.0169935006484537
2021-11-01,1,-0.0439738314954103,0.017746174193692982,-0.0439738314954103
2021-12-01,2,0.0277381142306259,0.0006384192888825576,0.0277381142306259
2022-01-01,3,0.0241315488627981,-0.008317949618208767,0.0241315488627981
2022-02-01,2,0.0324737841438233,-0.010390121305983,0.0324737841438233
2022-03-01,0,0.0,0.0136981998084665,0.0136981998084665
2022-04-01,0,0.0,-0.01475545444756867,-0.01475545444756867
2022-05-01,0,0.0,-0.02967891135797891,-0.02967891135797891
2022-06-01,0,0.0,-0.015127950408421496,-0.015127950408421496
2022-07-01,0,0.0,0.0005519885452466562,0.0005519885452466562
2022-08-01,0,0.0,0.012709480891914616,0.012709480891914616
2022-09-01,1,-0.0004361607008272,-0.03988367637056659,-0.0004361607008272
2022-10-01,1,-0.0056589312686248,-0.01635571166071078,-0.0056589312686248
2022-11-01,1,0.0189787204359802,0.00916879103903814,0.0189787204359802
2022-12-01,1,0.00246783473247,0.030405784044159136,0.00246783473247
2023-01-01,1,0.0060105306784367,0.01188012697690618,0.0060105306784367
2023-02-01,1,-0.0054477546263398,0.0168185709318747,-0.0054477546263398
2023-03-01,1,0.0077059825992815,-0.014962759002158838,0.0077059825992815
2023-04-01,0,0.0,0.0352485637491053,0.0352485637491053
2023-05-01,1,0.0096088448917086,0.0010335149191999236,0.0096088448917086
2023-06-01,0,0.0,0.0095699869891115,0.0095699869891115
2023-07-01,1,-0.0022500423517751,0.0011240706583783735,-0.0022500423517751
2023-08-01,1,-0.0021655737979225,-0.0037616164230798886,-0.0021655737979225
2023-09-01,0,0.0,-0.0049999755519314374,-0.0049999755519314374
2023-10-01,2,0.0251938778487383,-0.028361324291327466,0.0251938778487383
2023-11-01,2,0.0194077860975601,0.0395402639775896,0.0194077860975601
2023-12-01,1,0.0055735742926198,0.03580764928861687,0.0055735742926198
2024-01-01,1,0.0081546232961056,0.007326489515189357,0.0081546232961056
2024-02-01,1,0.0063292984193912,0.007800244475317373,0.0063292984193912
2024-03-01,1,-0.0022465509573649,0.014027216344228124,-0.0022465509573649
2024-04-01,1,0.0048012871432296,0.010569392543023758,0.0048012871432296
2024-05-01,1,0.006873250160723,0.016332314254741246,0.006873250160723
2024-06-01,1,0.0045377961443506,0.01907622514587687,0.0045377961443506
2024-07-01,2,0.0070691194795048,0.006843873364907921,0.0070691194795048
2024-08-01,1,0.0052223568034793,0.01835306601604771,0.0052223568034793
2024-09-01,1,0.0060861461588552,0.017008236286048327,0.0060861461588552
2024-10-01,1,0.0047509959854917,0.019680075091387226,0.0047509959854917
2024-11-01,1,0.0027316599762964,0.009296537273966407,0.0027316599762964
2024-12-01,2,0.0137278536518827,-0.004804041592955779,0.0137278536518827
2025-01-01,1,0.0019792406257663,-0.00196187777353079,0.0019792406257663
2025-02-01,0,0.0,0.024357390831421143,0.024357390831421143
2025-03-01,1,-0.0110657474019725,-0.004524344073978335,-0.0110657474019725
2025-04-01,0,0.0,0.007743929860365418,0.007743929860365418
2025-05-01,1,0.0075386339492524,0.026877565460493604,0.0075386339492524
2025-06-01,2,0.0068292371401664,0.0245456715375196,0.0068292371401664
2025-07-01,2,0.0042312033578101,0.010153213091874684,0.0042312033578101
2025-08-01,2,0.0175133147137283,0.009678587530596078,0.0175133147137283
2025-09-01,3,0.052815641213805,0.02642914339216048,0.052815641213805
2025-10-01,3,0.009550786733854,0.031062279002947456,0.009550786733854
2025-11-01,1,0.0033271492652491,0.00983755751062447,0.0033271492652491
2025-12-01,1,0.0037013601024191,0.019732800913118898,0.0037013601024191
2026-01-01,0,0.0,0.007440239913594777,0.007440239913594777
2026-02-01,1,-0.0069449942173281,0.019797583950062543,-0.0069449942173281
2026-03-01,1,0.0090943634256293,0.026901063331300892,0.0090943634256293
2026-04-01,0,0.0,-0.012512411597969985,-0.012512411597969985
2026-05-01,0,0.0,0.0068471147429528915,0.0068471147429528915
2026-06-01,0,0.0,-0.005201678594478843,-0.005201678594478843
2026-07-01,0,0.0,-0.022565711398376986,-0.022565711398376986
2026-08-01,0,0.0,0.023036833759570614,0.023036833759570614
