date,t,P,n_cycles,conf,R,ecv,quality,pattern,analogue_dir,analogue_conf,markov_dir,markov_up,comp_dir,realized,ret_next,strong
2009-03-01,494,62,11,high,0.11187048058709048,0.3238096141229763,0.08450647237609364,+2+3+1+2,0,,1,0.5402298850574713,1,-1,-0.013738045169395474,False
2009-04-01,495,62,11,high,0.11156785536595004,0.3238096141229763,0.08427787060593583,+3+1+2-1,0,,-1,0.45454545454545453,1,-1,-0.041572185525262983,False
2009-05-01,496,62,11,high,0.11194347095286472,0.3238096141229763,0.08456160897957163,+1+2-1-2,0,,-1,0.40540540540540543,1,1,0.1025236621259793,False
2009-06-01,497,62,11,high,0.11203421345167586,0.3238096141229763,0.08463015546680291,+2-1-2+3,0,,1,0.6,-1,-1,-0.03842221185773542,False
2009-07-01,498,62,11,high,0.11160339326110802,0.3238096141229763,0.08430471577670574,-1-2+3-2,0,,-1,0.40540540540540543,1,1,0.016578082450518172,False
2009-08-01,499,62,11,high,0.11158405480057565,0.3238096141229763,0.08429010758809156,-2+3-2+1,0,,1,0.5181818181818182,-1,-1,-0.00198616289713216,False
2009-09-01,500,62,11,high,0.11097666444088827,0.3238096141229763,0.0838312875635144,+3-2+1-1,0,,-1,0.45045045045045046,-1,1,0.04692572244699389,False
2009-10-01,501,62,11,high,0.11245783305770896,0.3238096141229763,0.08495015586679529,-2+1-1+2,0,,1,0.5393258426966292,1,1,0.05392698790801642,False
2009-11-01,502,62,11,high,0.11261511032756255,0.3238096141229763,0.08506896242944273,+1-1+2+2,0,,1,0.5393258426966292,1,1,0.13831398119904015,False
2009-12-01,503,62,11,high,0.11204533040195463,0.3238096141229763,0.08463855316248375,-1+2+2+3,-1,0.5714285714285714,1,0.5882352941176471,-1,-1,-0.06788426826068994,False
2010-01-01,504,62,11,high,0.11206570849674613,0.3238096141229763,0.08465394668627607,+2+2+3-2,0,,-1,0.42105263157894735,1,-1,-0.011988818939913659,False
2010-02-01,505,62,11,high,0.10962904109114513,0.3238096141229763,0.08281329877164728,+2+3-2-1,0,,-1,0.45535714285714285,-1,1,0.012224938334763458,False
2010-03-01,506,62,11,high,0.10794398513569192,0.3238096141229763,0.08154041486335994,+3-2-1+1,0,,1,0.5135135135135135,-1,1,0.006530619465856757,False
2010-04-01,507,62,11,high,0.10966915225162044,0.3238096141229763,0.0828435985670615,-2-1+1+1,0,,1,0.5135135135135135,1,1,0.05119542870484928,False
2010-05-01,508,62,11,high,0.10917384803290231,0.3238096141229763,0.0824694479237711,-1+1+1+2,0,,1,0.5494505494505495,-1,1,0.03559660048563895,False
2010-06-01,509,62,11,high,0.10631002574460813,0.3238096141229763,0.0803061290766033,+1+1+2+2,1,0.6666666666666666,1,0.5494505494505495,-1,-1,-0.015104506256103267,False
2010-07-01,510,62,11,high,0.1063064133086642,0.3238096141229763,0.08030340025827067,+1+2+2-1,0,,-1,0.46017699115044247,-1,-1,-0.018983688541096444,False
2010-08-01,511,62,11,high,0.10631622610467328,0.3238096141229763,0.08031081280151284,+2+2-1-1,0,,-1,0.46017699115044247,1,1,0.05315195463613942,False
2010-09-01,512,62,11,high,0.10653988607146814,0.3238096141229763,0.08047976456346466,+2-1-1+2,0,,1,0.5543478260869565,-1,1,0.05600571613829608,False
2010-10-01,513,62,11,high,0.10658030744406144,0.3238096141229763,0.08051029869175778,-1-1+2+2,0,,1,0.5483870967741935,-1,1,0.025909867197403402,False
2010-11-01,514,62,11,high,0.10665231060305747,0.3238096141229763,0.0805646895635477,-1+2+2+1,0,,1,0.5221238938053098,1,1,0.027477484074895697,False
2010-12-01,515,62,11,high,0.10683826967837018,0.3238096141229763,0.0807051622367545,+2+2+1+1,0,,1,0.5221238938053098,1,1,0.025445055514580872,False
2011-01-01,516,62,11,high,0.10726579375779832,0.3238096141229763,0.08102811205889443,+2+1+1+1,0,,1,0.5221238938053098,-1,-1,-0.0583438784088367,False
2011-02-01,517,62,11,high,0.10757545089506737,0.3238096141229763,0.08126202570777981,+1+1+1-2,0,,-1,0.4155844155844156,-1,1,0.06800535775322825,False
2011-03-01,518,62,11,high,0.10668642724440247,0.3238096141229763,0.08059046112539545,+1+1-2+2,0,,1,0.5578947368421052,1,-1,-0.0018172752321742314,False
2011-04-01,519,62,11,high,0.10664176754574861,0.3238096141229763,0.08055672538410953,+1-2+2-1,0,,-1,0.4608695652173913,-1,1,0.09004970085037223,False
2011-05-01,520,62,11,high,0.10648049159857387,0.3238096141229763,0.08043489823808024,-2+2-1+2,0,,1,0.5578947368421052,1,-1,-0.009186052037226333,False
2011-06-01,521,62,11,high,0.10664713334466591,0.3238096141229763,0.08056077868517342,+2-1+2-1,0,,-1,0.4608695652173913,1,-1,-0.038965232517270354,False
2011-07-01,522,62,11,high,0.10548127525187545,0.3238096141229763,0.07968009457444286,-1+2-1-2,-1,0.5714285714285714,-1,0.4230769230769231,-1,1,0.0922215116163203,False
2011-08-01,523,62,11,high,0.10500689112796247,0.3238096141229763,0.07932174687938758,+2-1-2+2,1,0.5,1,0.5520833333333334,1,1,0.12785670166769614,False
2011-09-01,524,62,11,high,0.10422262797274806,0.3238096141229763,0.07872931791766412,-1-2+2+3,0,,1,0.5769230769230769,-1,-1,-0.09309967141292441,False
2011-10-01,525,62,11,high,0.10409589840438693,0.3238096141229763,0.07863358695528923,-2+2+3-2,0,,-1,0.4230769230769231,1,1,0.033212560386473466,False
2011-11-01,526,62,11,high,0.10310322835885843,0.3238096141229763,0.07788372833896082,+2+3-2+2,0,,1,0.5463917525773195,-1,1,0.01420224946120685,False
2011-12-01,527,62,11,high,0.10136136669032592,0.3238096141229763,0.07656793364314536,+3-2+2+1,0,,1,0.5258620689655172,1,-1,-0.07814216207037095,False
2012-01-01,528,62,11,high,0.10133391752076648,0.3238096141229763,0.07654719866036037,-2+2+1-2,0,,-1,0.43037974683544306,1,1,0.09214229475101465,False
2012-02-01,529,62,11,high,0.103107753664049,0.3238096141229763,0.07788714673473487,+2+1-2+3,0,,1,0.5660377358490566,-1,-1,-0.014881804340521554,False
2012-03-01,530,62,11,high,0.10284585372659127,0.3238096141229763,0.07768930866597962,+1-2+3-1,0,,-1,0.46153846153846156,1,-1,-0.02533262227901323,False
2012-04-01,531,62,11,high,0.10215070776633184,0.3238096141229763,0.07716419844405396,-2+3-1-1,0,,-1,0.46153846153846156,1,-1,-0.009418807051043254,False
2012-05-01,532,62,11,high,0.10270144444809359,0.3238096141229763,0.077580222527794,+3-1-1-1,0,,-1,0.46153846153846156,1,-1,-0.024793857123736274,False
2012-06-01,533,62,11,high,0.10349862892353634,0.3238096141229763,0.07818241219837656,-1-1-1-1,-1,0.6428571428571428,-1,0.46153846153846156,-1,-1,-0.014378308440681886,False
2012-07-01,534,62,11,high,0.10376371110575489,0.3238096141229763,0.07838265412092382,-1-1-1-1,-1,0.6428571428571428,-1,0.4576271186440678,-1,1,0.004069621962629499,False
2012-08-01,535,62,11,high,0.10420406846945873,0.3238096141229763,0.07871529814994879,-1-1-1+1,-1,0.7142857142857143,1,0.5213675213675214,-1,1,0.05562142293326522,False
2012-09-01,536,62,11,high,0.10433029434906627,0.31156269563152134,0.07954655518684978,-1-1+1+2,1,0.5555555555555556,1,0.5555555555555556,-1,1,0.05174551026204699,False
2012-10-01,537,62,11,high,0.10425126749357361,0.31156269563152134,0.07948630121976465,-1+1+2+2,1,0.5714285714285714,1,0.5555555555555556,1,-1,-0.03729290896605586,False
2012-11-01,538,62,11,high,0.10431758697393878,0.31156269563152134,0.07953686645815246,+1+2+2-2,-1,0.5714285714285714,-1,0.4444444444444444,1,1,0.0032086809861366916,False
2012-12-01,539,62,11,high,0.10429505039832476,0.31156269563152134,0.07951968346286822,+2+2-2+1,0,,1,0.5254237288135594,-1,-1,-0.018434491522409724,False
2013-01-01,540,62,11,high,0.10357964683993204,0.31156269563152134,0.07897422455284009,+2-2+1-1,0,,-1,0.45081967213114754,1,-1,-0.01096036479199769,False
2013-02-01,541,62,11,high,0.10281769743917091,0.31156269563152134,0.07839327679998086,-2+1-1-1,-1,0.6,-1,0.45081967213114754,-1,-1,-0.05840421622985248,False
2013-03-01,542,62,11,high,0.1030019206079239,0.31156269563152134,0.07853373761772643,+1-1-1-2,-1,1.0,-1,0.45121951219512196,-1,1,0.017876439436033564,False
2013-04-01,543,62,11,high,0.1030186233555831,0.31156269563152134,0.07854647261523348,-1-1-2+1,-1,0.5714285714285714,1,0.5210084033613446,1,-1,-0.09606246948242192,False
2013-05-01,544,62,11,high,0.10316145940177734,0.31156269563152134,0.07865537785222292,-1-2+1-3,0,,1,0.5384615384615384,-1,-1,-0.02392318086712708,False
2013-06-01,545,62,11,high,0.10271848000062389,0.31156269563152134,0.07831762853789055,-2+1-3-1,0,,-1,0.4435483870967742,-1,-1,-0.11036334359045663,False
2013-07-01,546,62,11,high,0.10211978631512042,0.31156269563152134,0.07786115498348284,+1-3-1-3,0,,1,0.5384615384615384,1,1,0.04387289952609419,False
2013-08-01,547,62,11,high,0.10214220955605258,0.31156269563152134,0.07787825156682335,-3-1-3+2,0,,1,0.5544554455445545,1,1,0.07704042715484372,False
2013-09-01,548,62,11,high,0.10059698548118956,0.31156269563152134,0.07670009662233632,-1-3+2+2,0,,1,0.5544554455445545,1,-1,-0.0892351274787535,False
2013-10-01,549,62,11,high,0.10102238203111902,0.31156269563152134,0.07702443990485444,-3+2+2-3,0,,1,0.5185185185185185,-1,1,0.021073075883310644,False
2013-11-01,550,71,12,high,0.14855933971617774,0.27054173979538504,0.11692598130629107,+2+2-3+1,0,,1,0.5166666666666667,-1,-1,-0.06914928676112064,False
2013-12-01,551,71,12,high,0.14898771826332546,0.27054173979538504,0.11726314342677105,+2-3+1-2,0,,-1,0.4578313253012048,-1,1,0.0022089103035409785,False
2014-01-01,552,71,12,high,0.1495561294283494,0.27054173979538504,0.1177105204370812,-3+1-2+1,0,,1,0.5166666666666667,-1,1,0.028897979113520433,False
2014-02-01,553,71,12,high,0.14540823057159202,0.27054173979538504,0.11444585094466031,+1-2+1+1,-1,0.7142857142857143,1,0.5166666666666667,-1,1,0.07116784309296964,False
2014-03-01,554,71,12,high,0.14537226618043886,0.27054173979538504,0.114417544600975,-2+1+1+2,0,,1,0.5533980582524272,1,-1,-0.052218355140257855,False
2014-04-01,555,71,12,high,0.14456951898662262,0.27054173979538504,0.11378572970763234,+1+1+2-2,-1,0.7142857142857143,-1,0.4642857142857143,-1,1,0.0027352298114864393,False
2014-05-01,556,71,12,high,0.14450603338013268,0.27054173979538504,0.11373576235551672,+1+2-2+1,-1,0.5714285714285714,1,0.5163934426229508,1,-1,-0.03070690138238852,False
2014-06-01,557,71,12,high,0.1445300171081545,0.27054173979538504,0.1137546391285267,+2-2+1-2,0,,-1,0.4642857142857143,1,1,0.06649519698401818,False
2014-07-01,558,71,12,high,0.1435288192849976,0.27054173979538504,0.11296663052416701,-2+1-2+2,0,,1,0.5480769230769231,-1,-1,-0.02472862501839479,False
2014-08-01,559,71,12,high,0.14285902359093205,0.27054173979538504,0.11243945721447833,+1-2+2-1,0,,-1,0.44,1,-1,-0.02311381028012094,False
2014-09-01,560,71,12,high,0.1426367816197972,0.27054173979538504,0.11226453815107892,-2+2-1-1,-1,0.8571428571428572,-1,0.44,-1,-1,-0.03885414060545411,False
2014-10-01,561,71,12,high,0.14208939925969344,0.27054173979538504,0.11183371219474952,+2-1-1-2,0,,-1,0.47674418604651164,1,-1,-0.03721385812647493,False
2014-11-01,562,71,12,high,0.14271755589836255,0.27054173979538504,0.1123281128263811,-1-1-2-2,1,0.5,-1,0.47674418604651164,-1,1,0.04155975249811461,False
2014-12-01,563,71,12,high,0.14276885174566067,0.27054173979538504,0.1123684860354552,-1-2-2+2,0,,1,0.5428571428571428,-1,-1,-0.026272577996715896,False
2015-01-01,564,71,12,high,0.14275382311815477,0.27054173979538504,0.11235665751614317,-2-2+2-2,0,,-1,0.47674418604651164,1,1,0.07605392173008019,False
2015-02-01,565,71,12,high,0.14374651503206926,0.27054173979538504,0.11313797140991132,-2+2-2+3,0,,1,0.5555555555555556,1,-1,-0.05367497462846604,False
2015-03-01,566,71,12,high,0.13897233568212175,0.27054173979538504,0.10938037793587373,+2-2+3-2,0,,-1,0.4772727272727273,-1,1,0.00033122831020593324,False
2015-04-01,567,71,12,high,0.13948756369880733,0.27054173979538504,0.10978589630693374,-2+3-2+1,0,,1,0.5161290322580645,1,-1,-0.02781224754982825,False
2015-05-01,568,71,12,high,0.1400487815963184,0.27054173979538504,0.1102276117421161,+3-2+1-2,0,,-1,0.48314606741573035,1,1,0.011749722288739939,False
2015-06-01,569,71,12,high,0.13998896443802133,0.27054173979538504,0.11018053170025403,-2+1-2+1,-1,0.75,1,0.5161290322580645,1,-1,-0.016241730232325002,False
2015-07-01,570,71,12,high,0.13869654627963446,0.27054173979538504,0.10916331351850818,+1-2+1-1,-1,0.8333333333333334,-1,0.4330708661417323,-1,-1,-0.06809236577069078,False
2015-08-01,571,71,12,high,0.13866339764990987,0.27054173979538504,0.10913722336445315,-2+1-1-2,-1,0.7272727272727273,-1,0.4888888888888889,-1,1,0.04525420015877879,False
2015-09-01,572,71,12,high,0.1388208640588131,0.27054173979538504,0.10926115979563927,+1-1-2+2,1,0.75,1,0.5377358490566038,1,-1,-0.021515764512667457,False
2015-10-01,573,71,12,high,0.13784281508910956,0.27054173979538504,0.10849137086303715,-1-2+2-1,-1,0.5714285714285714,-1,0.4330708661417323,-1,1,0.019386195120123517,False
2015-11-01,574,71,12,high,0.1350658715700419,0.27054173979538504,0.10630573348325703,-2+2-1+1,-1,0.8571428571428572,1,0.5079365079365079,-1,-1,-0.06339143943010639,False
2015-12-01,575,71,12,high,0.135081189543112,0.27054173979538504,0.10631778973657818,+2-1+1-2,0,,1,0.5,1,1,0.010622228087186603,False
2016-01-01,576,71,12,high,0.13193089641115074,0.27054173979538504,0.10383830163060806,-1+1-2+1,-1,0.5714285714285714,1,0.5079365079365079,-1,1,0.0491117570711026,False
2016-02-01,577,71,12,high,0.13157515211644388,0.27054173979538504,0.10355830744894179,+1-2+1+2,0,,1,0.5327102803738317,1,1,0.09078821012284188,False
2016-03-01,578,71,12,high,0.13158558837314005,0.27054173979538504,0.10356652147007095,-2+1+2+3,0,,1,0.5454545454545454,1,-1,-0.006583839173188277,False
2016-04-01,579,71,12,high,0.13252034646454613,0.27054173979538504,0.10430223763123904,+1+2+3-1,0,,-1,0.43410852713178294,-1,1,0.05931926272005272,False
2016-05-01,580,71,12,high,0.1324781006682052,0.27054173979538504,0.1042689874081116,+2+3-1+2,0,,1,0.5327102803738317,-1,-1,-0.06395298515526138,False
2016-06-01,581,71,12,high,0.1324236382810674,0.27054173979538504,0.1042261219237029,+3-1+2-2,0,,1,0.5053763440860215,1,1,0.10297873111946809,False
2016-07-01,582,71,12,high,0.13244055964427093,0.27054173979538504,0.10423944015062415,-1+2-2+3,0,,1,0.5357142857142857,-1,1,0.010997287184233207,False
2016-08-01,583,71,12,high,0.13142556090392266,0.27054173979538504,0.10344056931580078,+2-2+3+1,0,,1,0.5078125,-1,-1,-0.02900700942282708,False
2016-09-01,584,71,12,high,0.13067510778210645,0.27054173979538504,0.1028499133000944,-2+3+1-2,0,,1,0.5053763440860215,1,-1,-0.0024386155242707153,False
2016-10-01,585,71,12,high,0.132140051633034,0.27054173979538504,0.10400292056073226,+3+1-2-1,0,,-1,0.43846153846153846,1,-1,-0.0172650692023969,False
2016-11-01,586,71,12,high,0.13195174127996268,0.27054173979538504,0.10385470791476153,+1-2-1-1,0,,-1,0.43846153846153846,-1,-1,-0.09289489873449797,False
2016-12-01,587,71,12,high,0.13194063808027812,0.27054173979538504,0.10384596896558987,-2-1-1-3,0,,1,0.5517241379310345,-1,-1,-0.005570314391983855,False
2017-01-01,588,71,12,high,0.13235577330040427,0.27054173979538504,0.1041727077157808,-1-1-3-1,0,,-1,0.43846153846153846,-1,1,0.038952042589535774,False
2017-02-01,589,71,12,high,0.13234648373010105,0.27054173979538504,0.1041653962123392,-1-3-1+2,0,,1,0.5321100917431193,1,1,0.035915767837570334,False
2017-03-01,590,85,13,high,0.1550484844266038,0.21785286762158895,0.12731298545891379,-3-1+2+2,0,,1,0.5321100917431193,-1,1,0.0015213582968371941,False
2017-04-01,591,85,13,high,0.15710512123496756,0.21785286762158895,0.1290017254233565,-1+2+2+1,0,,1,0.5038759689922481,-1,1,0.0019987207406508833,False
2017-05-01,592,85,13,high,0.157122549368516,0.21785286762158895,0.12901603596448327,+2+2+1+1,0,,1,0.5038759689922481,-1,1,0.01093110240016748,False
2017-06-01,593,85,13,high,0.1569851375996597,0.21785286762158895,0.12890320479044773,+2+1+1+1,0,,1,0.5038759689922481,1,-1,-0.038752940478245845,False
2017-07-01,594,85,13,high,0.15733640893282452,0.21785286762158895,0.1291916397422419,+1+1+1-2,0,,1,0.5052631578947369,1,1,0.044913334489989465,False
2017-08-01,595,85,13,high,0.15714189222001707,0.21785286762158895,0.12903191871355363,+1+1-2+2,0,,1,0.5405405405405406,-1,1,0.04078266966032773,False
2017-09-01,596,85,13,high,0.15714970524212102,0.21785286762158895,0.12903833412079344,+1-2+2+2,1,0.625,1,0.5405405405405406,1,-1,-0.039109134638070975,False
2017-10-01,597,85,13,high,0.1567866907419041,0.21785286762158895,0.1287402566519397,-2+2+2-2,-1,0.5714285714285714,1,0.5052631578947369,1,1,0.0011000427970264681,False
2017-11-01,598,85,13,high,0.1571515275672818,0.21785286762158895,0.1290398304634217,+2+2-2+1,-1,0.7142857142857143,1,0.5075757575757576,-1,1,0.003688935980103114,False
2017-12-01,599,85,13,high,0.15705768686950605,0.21785286762158895,0.12896277624753846,+2-2+1+1,0,,1,0.5075757575757576,-1,1,0.027291133102264054,False
2018-01-01,600,85,13,high,0.15546932773968658,0.21785286762158895,0.12765854716367428,-2+1+1+2,0,,1,0.5398230088495575,1,1,0.02329306446951862,False
2018-02-01,601,85,13,high,0.1560974551003066,0.21785286762158895,0.1281743133759317,+1+1+2+2,1,0.6,1,0.5398230088495575,-1,-1,-0.0307967142083736,False
2018-03-01,602,85,13,high,0.15579994909165185,0.21785286762158895,0.12793002605965204,+1+2+2-2,1,0.5555555555555556,1,0.5154639175257731,1,1,0.030086691562926315,False
2018-04-01,603,85,13,high,0.15580304469162531,0.21785286762158895,0.12793256791019555,+2+2-2+2,0,,1,0.5398230088495575,-1,-1,-0.028537312759499445,False
2018-05-01,604,85,13,high,0.15548463621199893,0.21785286762158895,0.1276711172143917,+2-2+2-2,0,,1,0.5154639175257731,1,-1,-0.006902898959153525,False
2018-06-01,605,85,13,high,0.15560148641072558,0.21785286762158895,0.1277670649284656,-2+2-2-1,0,,-1,0.43609022556390975,-1,-1,-0.042477601116696295,False
2018-07-01,606,85,13,high,0.15618795552797138,0.21785286762158895,0.1282486248384005,+2-2-1-2,0,,1,0.5204081632653061,1,-1,-0.01766415837357216,False
2018-08-01,607,85,13,high,0.15563242160703195,0.21785286762158895,0.1277924663518467,-2-1-2-1,-1,0.7142857142857143,-1,0.43609022556390975,1,-1,-0.020691413693263883,False
2018-09-01,608,85,13,high,0.1562472712759434,0.21785286762158895,0.1282973300223755,-1-2-1-1,-1,0.6923076923076923,-1,0.43609022556390975,-1,-1,-0.004695209034288328,False
2018-10-01,609,85,13,high,0.15497857201017617,0.21785286762158895,0.12725557916765615,-2-1-1-1,-1,0.7,-1,0.43283582089552236,1,1,0.04119284425890579,False
2018-11-01,610,85,13,high,0.15643929960342917,0.21785286762158895,0.1284550077949465,-1-1-1+2,0,,1,0.5344827586206896,1,-1,-0.0016990093737357936,False
2018-12-01,611,85,13,high,0.15677794871451944,0.21785286762158895,0.1287330784224367,-1-1+2-1,0,,-1,0.42962962962962964,-1,1,0.038171630321754524,False
2019-01-01,612,85,13,high,0.15674516388919668,0.21785286762158895,0.12870615823676043,-1+2-1+2,0,,1,0.5344827586206896,-1,1,0.02802499954259363,False
2019-02-01,613,85,13,high,0.1566292385742919,0.21785286762158895,0.12861096996074875,+2-1+2+2,1,0.7142857142857143,1,0.5344827586206896,1,-1,-0.015566861280241207,False
2019-03-01,614,85,13,high,0.15600022095590815,0.21785286762158895,0.1280944727424828,-1+2+2-1,1,0.75,-1,0.4306569343065693,1,-1,-0.00617093478042452,False
2019-04-01,615,85,13,high,0.15562003939716507,0.21785286762158895,0.12778229910570715,+2+2-1-1,0,,-1,0.43478260869565216,1,-1,-0.005433095209062433,False
2019-05-01,616,85,13,high,0.1553163448209589,0.21785286762158895,0.12753293024984588,+2-1-1-1,-1,1.0,-1,0.43478260869565216,-1,1,0.032230315257483655,False
2019-06-01,617,85,13,high,0.15282019877262643,0.21785286762158895,0.12548330166605207,-1-1-1+2,0,,1,0.5294117647058824,1,1,0.0475542653179466,False
2019-07-01,618,85,13,high,0.15315089876013266,0.21785286762158895,0.12575484513102914,-1-1+2+2,1,0.7142857142857143,1,0.5294117647058824,-1,1,0.025476363633160082,False
2019-08-01,619,85,13,high,0.15326496744442453,0.21785286762158895,0.12584850889561397,-1+2+2+2,1,0.7142857142857143,1,0.5294117647058824,1,1,0.08797241034009162,False
2019-09-01,620,85,13,high,0.1528647501349153,0.21785286762158895,0.1255198835582275,+2+2+2+3,0,,1,0.543859649122807,1,-1,-0.04133515971596047,False
2019-10-01,621,85,13,high,0.1516471818293501,0.21785286762158895,0.12452011721704127,+2+2+3-2,0,,1,0.51,-1,1,0.01754385964912286,False
2019-11-01,622,85,13,high,0.15230006822120823,0.21785286762158895,0.12505621349699106,+2+3-2+2,0,,1,0.5371900826446281,-1,-1,-0.030305007408405138,False
2019-12-01,623,85,13,high,0.1516050123044026,0.21785286762158895,0.1244854910925983,+3-2+2-2,0,,1,0.51,1,1,0.04253569657042777,False
2020-01-01,624,85,13,high,0.1498865890020591,0.21785286762158895,0.12307446407280771,-2+2-2+2,0,,1,0.5409836065573771,1,1,0.03456867902386018,False
2020-02-01,625,78,14,high,0.09979759656777132,0.30407697726496274,0.07652738167119287,+2-2+2+2,0,,1,0.5409836065573771,1,1,0.009573990694731194,False
2020-03-01,626,78,14,high,0.0995838523876098,0.30407697726496274,0.07636347709815931,-2+2+2+1,1,0.625,1,0.5149253731343284,-1,-1,-0.00885517630086563,False
2020-04-01,627,78,14,high,0.10012644550860195,0.30407697726496274,0.07677955155576542,+2+2+1-1,1,0.7142857142857143,-1,0.4326241134751773,1,1,0.07369158055148062,False
2020-05-01,628,78,14,high,0.09825889062347559,0.30407697726496274,0.07534746210270019,+2+1-1+3,0,,1,0.5344827586206896,-1,1,0.025553289364488085,False
2020-06-01,629,78,14,high,0.09811308968569499,0.30407697726496274,0.07523565816756256,+1-1+3+2,0,,1,0.544,-1,1,0.02037052672867734,False
2020-07-01,630,78,14,high,0.09813192491864564,0.30407697726496274,0.07525010151199622,-1+3+2+2,0,,1,0.544,1,1,0.10873001022851758,False
2020-08-01,631,78,14,high,0.09836151662587367,0.30407697726496274,0.07542615837921395,+3+2+2+3,0,,1,0.5344827586206896,1,1,0.0011189985614827869,False
2020-09-01,632,78,14,high,0.09929034835186346,0.30407697726496274,0.07613841060219072,+2+2+3+1,0,,1,0.5111111111111111,-1,-1,-0.03038305469025515,False
2020-10-01,633,78,14,high,0.09919386883049575,0.30407697726496274,0.07606442760651659,+2+3+1-2,0,,1,0.5196078431372549,1,-1,-0.009431984788161207,False
2020-11-01,634,78,14,high,0.0982449960359606,0.30407697726496274,0.07533680737314263,+3+1-2-1,0,,-1,0.43661971830985913,-1,-1,-0.040361853492767774,False
2020-12-01,635,78,14,high,0.09617416337330675,0.30407697726496274,0.07374883925564929,+1-2-1-2,-1,0.8571428571428572,1,0.5196078431372549,1,1,0.07199160870048238,False
2021-01-01,636,78,14,high,0.09595265731075109,0.30407697726496274,0.07357898267017361,-2-1-2+3,0,,1,0.55,-1,-1,-0.04314285208532653,False
2021-02-01,637,78,14,high,0.09637560585406191,0.30407697726496274,0.07390331056698066,-1-2+3-2,0,,1,0.5145631067961165,-1,-1,-0.07432289617319288,False
2021-03-01,638,78,14,high,0.09636972006050015,0.30407697726496274,0.07389879718804339,-2+3-2-3,0,,1,0.5333333333333333,1,1,0.002322206095791035,False
2021-04-01,639,78,14,high,0.09735810200050343,0.30407697726496274,0.07465671405739585,+3-2-3+1,0,,1,0.5073529411764706,-1,1,0.03759051515439471,False
2021-05-01,640,78,14,high,0.09804487475374268,0.30407697726496274,0.07518334919106688,-2-3+1+2,0,,1,0.5511811023622047,1,1,0.062241821190367475,False
2021-06-01,641,78,14,high,0.09867597840219644,0.30407697726496274,0.07566729581343373,-3+1+2+3,0,,1,0.5409836065573771,-1,-1,-0.06674023772694293,False
2021-07-01,642,78,14,high,0.10037294916647355,0.30407697726496274,0.07696857694473333,+1+2+3-3,0,,1,0.5483870967741935,1,1,0.02376257142391691,False
2021-08-01,643,78,14,high,0.10038549026558874,0.30407697726496274,0.0769781937843324,+2+3-3+2,0,,1,0.5511811023622047,-1,-1,-0.0027501237924986155,False
2021-09-01,644,78,14,high,0.09920974455640008,0.30407697726496274,0.0760766015242999,+3-3+2-1,0,,-1,0.43356643356643354,1,-1,-0.030941468391894822,False
2021-10-01,645,78,14,high,0.09930269897503063,0.30407697726496274,0.07614788137989977,-3+2-1-2,0,,1,0.5142857142857142,-1,1,0.02168467591686829,False
2021-11-01,646,78,14,high,0.10018909678352617,0.30407697726496274,0.07682759417596076,+2-1-2+2,1,0.5,1,0.5546875,1,-1,-0.007520472499362274,False
2021-12-01,647,78,14,high,0.10008229118421474,0.30407697726496274,0.07674569287628792,-1-2+2-1,1,0.5555555555555556,-1,0.43356643356643354,-1,1,0.009991046852294128,False
2022-01-01,648,78,14,high,0.10013517578897169,0.30407697726496274,0.07678624616085541,-2+2-1+1,-1,0.875,1,0.5109489051094891,-1,1,0.0005001802833450864,False
2022-02-01,649,78,14,high,0.10018045981581292,0.30407697726496274,0.07682097112543244,+2-1+1+1,1,0.5714285714285714,1,0.5109489051094891,1,1,0.07893127352767393,False
2022-03-01,650,78,14,high,0.09903340609876232,0.30407697726496274,0.07594138062805528,-1+1+1+3,0,,1,0.532258064516129,-1,-1,-0.011995494509506877,False
2022-04-01,651,78,14,high,0.09875112508955497,0.30407697726496274,0.07572492023949802,+1+1+3-1,0,,-1,0.43448275862068964,1,-1,-0.029857708033328323,False
2022-05-01,652,78,14,high,0.09874767375766291,0.30407697726496274,0.07572227366881835,+1+3-1-2,0,,1,0.5188679245283019,-1,-1,-0.009936620214208491,False
2022-06-01,653,78,14,high,0.09864506625384584,0.30407697726496274,0.07564359157749559,+3-1-2-1,0,,-1,0.43448275862068964,1,-1,-0.024087247457238337,False
2022-07-01,654,78,14,high,0.0983491245128515,0.30407697726496274,0.07541665578600955,-1-2-1-2,-1,0.6363636363636364,1,0.5188679245283019,1,-1,-0.01662128189908807,False
2022-08-01,655,78,14,high,0.09848649232180862,0.30407697726496274,0.07552199297955868,-2-1-2-1,-1,0.6666666666666667,-1,0.4315068493150685,-1,-1,-0.040927091245936964,False
2022-09-01,656,78,14,high,0.09800508657869655,0.30407697726496274,0.0751528385879815,-1-2-1-2,-1,0.6363636363636364,1,0.514018691588785,-1,-1,-0.002180803504136075,False
2022-10-01,657,78,14,high,0.09801608707270304,0.30407697726496274,0.0751612740516836,-2-1-2-1,-1,0.6666666666666667,-1,0.42857142857142855,1,-1,-0.028294656343124225,False
2022-11-01,658,78,14,high,0.09783514023162032,0.30407697726496274,0.07502251932766248,-1-2-1-2,-1,0.6666666666666667,1,0.5092592592592593,-1,1,0.09489360217990117,False
2022-12-01,659,78,14,high,0.09649153229222274,0.30407697726496274,0.07399220596210063,-2-1-2+3,0,,1,0.5238095238095238,-1,1,0.021431334245274325,False
